x-coordinate,y-coordinate,Similarity_score
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1214.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8936.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9624.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3383.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4446.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6181.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3679.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1644.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_294.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9274.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7143.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10406.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1994.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5484.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2341.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10056.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_914.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7513.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2711.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3803.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6752.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_447.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1097.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7840.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3550.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4295.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10955.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6302.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_28.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3100.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9018.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1428.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3415.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_502.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6617.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7905.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5938.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9448.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1078.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4780.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3045.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5892.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_152.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1582.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6247.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10810.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8609.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2204.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7006.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10543.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8259.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2654.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5191.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3946.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_851.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10113.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7456.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5345.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2480.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7378.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6990.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7682.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8577.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4807.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5715.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7728.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10797.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8127.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3291.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6569.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4554.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2879.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6093.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1756.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_386.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9366.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6139.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4104.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1306.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8824.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9736.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1613.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9223.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_739.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4411.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1243.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_693.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6586.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8961.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9673.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9389.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2896.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4041.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_369.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3784.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10282.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8432.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5200.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10778.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7397.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8062.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8598.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4942.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10328.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2195.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5650.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4692.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3157.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5980.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4368.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1490.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6355.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10902.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3507.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4738.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_410.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6705.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7817.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2746.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5083.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1869.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3854.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_943.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10001.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7544.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5579.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9809.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2316.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7114.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5129.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10451.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10144.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_806.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7401.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2603.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3911.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7051.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10514.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1886.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5596.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2253.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10847.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6210.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_105.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3012.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6640.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_555.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1185.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7952.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_90.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3442.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4387.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9258.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2947.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3655.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1668.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4190.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6457.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_742.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1392.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9608.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3205.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1238.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6007.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_312.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8449.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4893.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5781.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2044.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7246.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10703.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8019.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2414.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10353.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6904.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4939.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7616.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7303.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10646.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2101.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6841.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10216.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7753.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2551.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5294.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_607.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6512.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2802.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3710.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_257.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1687.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6142.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4485.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3340.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2382.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5447.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7180.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2678.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1957.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8275.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5017.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10095.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2228.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8625.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9937.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4256.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3593.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1054.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_484.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6791.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3069.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7883.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9464.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4606.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7929.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5914.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1404.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3439.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9034.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1111.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9521.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10979.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4313.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6284.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1541.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_191.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9171.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3086.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_4743.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5851.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10580.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_1812.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8330.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_938.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5502.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_892.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7495.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_8760.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_9872.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5152.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2697.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_3985.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_6953.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10304.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7641.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2443.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_5386.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_7211.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_10754.json,1.0
aggregate-json/haunted_places_split/haunted_places_4951.json,aggregate-json/haunted_places_split/haunted_places_2013.json,1.0
